intersection_key,road_key,ก่อนโควิด,โควิด,หลังโควิด
ประชาอุทิศ - เลียบด่วนกาญจนาภิเษก,ซอยประชาอุทิศ 99,3,0,0
ประชาอุทิศ - เลียบด่วนกาญจนาภิเษก,ประชาอุทิศ,3,0,2
ประชาอุทิศ - เลียบด่วนกาญจนาภิเษก,เลียบด่วนกาญจนาภิเษก,3,0,3
ประชาอุทิศ 14 - ประชาอุทิศ 13,ประชาอุทิศ,0,0,3
ประชาอุทิศ 14 - ประชาอุทิศ 13,ประชาอุทิศ 13,0,0,3
ประชาอุทิศ 14 - ประชาอุทิศ 13,ประชาอุทิศ 14,0,0,3
ประชาอุทิศ 33,ประชาอุทิศ,0,0,3
ประชาอุทิศ 33,ประชาอุทิศ 33,0,0,3
ประชาอุทิศ 54,ประชาอุทิศ,0,0,3
ประชาอุทิศ 54,ประชาอุทิศ 54,0,0,3
ประชาอุทิศ 68,ประชาอุทิศ,0,0,3
ประชาอุทิศ 69,ประชาอุทิศ,0,0,3
ประชาอุทิศ 69,ประชาอุทิศ 69,0,0,3
ประชาอุทิศ 76 - ประชาอุทิศ 91/3,ประชาอุทิศ,0,0,3
ประชาอุทิศ 76 - ประชาอุทิศ 91/3,ประชาอุทิศ 76,0,0,3
ประชาอุทิศ 76 - ประชาอุทิศ 91/3,ประชาอุทิศ 91/3,0,0,3
ประชาอุทิศ 83,ประชาอุทิศ,0,0,3
ประชาอุทิศ 90,ประชาอุทิศ,0,0,3
ประชาอุทิศ 90,ประชาอุทิศ 90,0,0,3
ประชาเกษม,กรุงเกษม,3,3,6
ประชาเกษม,นครราชสีมา,3,3,6
ประชาเกษม,ประชาธิปไตย,3,3,6
ประดิพัทธ์,ประดิพัทธ์,3,12,6
ประดิพัทธ์,พระรามที่ 6,3,6,6
ประดิพัทธ์,พระรามที่6,0,3,0
ประดิษฐ์มนูธรรม,ประดิษฐ์มนูธรรม,3,0,0
ประดิษฐ์มนูธรรม,สังคมสงเคราะห์,3,0,0
ประตู 1 ตลาดนัดจตุจักร,กำแพงเพชร 2,0,0,3
ประตูนา,ราชดำริ,3,0,0
ประตูนา,ราชปรารภ,3,0,0
ประตูนา,เพชรบุรี,3,0,0
ประตูน้ำ,ราชดำริ,3,3,12
ประตูน้ำ,ราชปรารภ,3,3,12
ประตูน้ำ,เพชรบุรี,3,3,12
ประตูผี,มหาไชย,0,0,3
ประเวศ,อ่อนนุช,3,0,9
ประเวศ,เฉลิมพระเกียรติ,3,0,0
ประเวศ,เฉลิมพระเกียรติ ร.9,0,0,9
ประเสริฐมนูกิจ - ประดิษฐ์มนูธรรม,ประดิษฐ์มนูธรรม,6,3,6
ประเสริฐมนูกิจ - ประดิษฐ์มนูธรรม,ประเสริฐมนูกิจ,6,3,6
ประเสริฐมนูกิจ - ลาดปลาเค้า,ประเสริฐมนูกิจ,3,3,3
ประเสริฐมนูกิจ - ลาดปลาเค้า,ลาดปลาเค้า,3,3,3
ประเสริฐมนูกิจ - สุคนธสวัสดิ์,ประเสริฐมนูกิจ,0,3,3
ประเสริฐมนูกิจ - สุคนธสวัสดิ์,สุคนธสวัสดิ์,0,3,3
ประเสริฐมนูกิจ -สุคนธสวัสดิ์,ประเสริฐมนูกิจ,3,0,0
ประเสริฐมนูกิจ -สุคนธสวัสดิ์,สุคนธสวัสดิ์,3,0,0
ประเสริฐมนูกิจ 29,ประเสริฐมนูกิจ,0,0,3
ประเสริฐมนูกิจ 29,ประเสริฐมนูกิจ 29,0,0,3
ประเสริฐมนูกิจ 29,มัยลาภ,0,0,3
ปรีดีพนมยงค์ 2,สุขุมวิท 71,0,0,3
ปัญญาอินทรา - สุเหร่าคลองหนึ่ง,ปัญญาอินทรา(EB),0,0,3
ปัญญาอินทรา - สุเหร่าคลองหนึ่ง,ปัญญาอินทรา(SB),0,0,3
ปัญญาอินทรา - สุเหร่าคลองหนึ่ง,สุเหร่าคลองหนึ่ง,0,0,3
ปากชอยราษฎร์อุทิศ52- 54,ราษฎร์อุทิศ,3,0,0
ปากซอยกรุงธนบุรี5,กรุงธนบุรี,6,0,0
ปากซอยกรุงเทพ - นนทบุรี 20,กรุงเทพ - นนทบุรี,0,0,3
ปากซอยกรุงเทพกรีฑา 7,กรุงเทพกรีฑา,3,0,0
ปากซอยกรุงเทพกรีฑา 7,กรุงเทพกรีฑา (EB),0,0,3
ปากซอยกรุงเทพกรีฑา 7,กรุงเทพกรีฑา (NB),0,0,3
ปากซอยกรุงเทพกรีฑา 7,กรุงเทพกรีฑา 7,0,0,3
ปากซอยกรุงเทพกรีฑา 7,ซอยกรุงเทพกรีฑา 7,3,0,0
ปากซอยกรุงเทพกรีฑา 7,ศรีนครินทร์ - ร่มเกล้า,3,0,3
ปากซอยกาญจนาภิเษก 10,กาญจนาภิเษก,0,0,3
ปากซอยกาญจนาภิเษก 10,กาญจนาภิเษก 10,0,0,3
ปากซอยกาญจนาภิเษก 8,กาญจนาภิเษก,0,0,3
ปากซอยกาญจนาภิเษก 8,กาญจนาภิเษก 8,0,0,3
ปากซอยขุมทรัพย์นคร 16/5,พุทธมณฑลสาย 3,0,3,0
ปากซอยคริสจักร,จรัญสนิทวงศ์,0,0,3
ปากซอยคุ้มเกล้า 3,คุ้มเกล้า,0,0,3
ปากซอยคู้บอน 27,คู้บอน,0,0,3
ปากซอยคู้บอน 27,คู้บอน 27,0,0,3
ปากซอยคู้บอน 44,คู้บอน,0,0,6
ปากซอยจรัญสนิทวงศ์ 1,จรัญสนิทวงศ์,0,0,3
ปากซอยจรัญสนิทวงศ์ 1,จรัญสนิทวงศ์ 1,0,0,3
ปากซอยจรัญสนิทวงศ์ 26,จรัญสนิทวงศ์,0,0,3
ปากซอยจรัญสนิทวงศ์ 26,จรัญสนิทวงศ์ 26,0,0,3
ปากซอยจรัญสนิทวงศ์ 29,จรัญสนิทวงศ์,0,0,3
ปากซอยจรัญสนิทวงศ์ 30,จรัญสนิทวงศ์,0,0,3
ปากซอยจรัญสนิทวงศ์ 30,จรัญสนิทวงศ์ 30,0,0,3
ปากซอยจรัญสนิทวงศ์ 43,จรัญสนิทวงศ์,0,3,0
ปากซอยจันทน์ 51,จันทน์,0,0,3
ปากซอยจันทน์ 51,จันทน์ 51,0,0,3
ปากซอยจุฬาลงกรณ์ 12,บรรทัดทอง,0,3,0
ปากซอยจุฬาลงกรณ์ 26,บรรทัดทอง,0,6,0
ปากซอยจุฬาฯ 15,พระรามที่ 4,0,0,3
ปากซอยฉลองกรุง 23-24,ฉลองกรุง,0,3,0
ปากซอยฉลองกรุง 61,ฉลองกรุง,0,0,3
ปากซอยฉิมพลี 34,ฉิมพลี,0,0,3
ปากซอยตากสิน 34,ซอยตากสิน 34,3,0,0
ปากซอยตากสิน 34,สมเด็จพระเจ้าตากสิน,3,0,0
ปากซอยทรัพย์วัฒนะ,เลียบคลองประปา,3,0,0
ปากซอยทวีวัฒนา 1,ทวีวัฒนา,0,0,3
ปากซอยทวีวัฒนา 24,ทวีวัฒนา,0,0,3
ปากซอยทองหล่อ 20,ทองหล่อ,0,0,3
ปากซอยทองหล่อ 20,ทองหล่อ 20,0,0,3
ปากซอยทองหล่อ 3,ทองหล่อ,0,0,3
ปากซอยทองหล่อ 5,ทองหล่อ,0,0,3
ปากซอยนครสวรรค์ 3,นครสวรรค์,0,0,3
ปากซอยนราธิวาส 10,ซ.นราธิวาสราชนครินทร์ 10,0,0,3
ปากซอยนราธิวาส 28,นราธิวาสราชนครินทร์,0,0,3
ปากซอยนราธิวาส 8,ซ.นราธิวาสราชนครินทร์ 8,0,0,3
ปากซอยนามบัญญัติ,ประชาธิปไตย,0,3,0
ปากซอยนิมิตรใหม่ 29/5,นิมิตรใหม่,0,0,3
ปากซอยนิมิตใหม่ 40,นิมิตใหม่,0,0,3
ปากซอยนิมิตใหม่ 9,นิมิตใหม่,0,0,3
ปากซอยบางกระดิ 35/1,บางกระดี่,3,0,0
ปากซอยบางกระดี 32,บางกระดี่,3,0,0
ปากซอยบางกระดี่ 1,บางกระดี่,3,0,0
ปากซอยบางกระดี่ 16,บางกระดี่,3,0,0
ปากซอยบางนาตราด 30,บางนาตราด,0,0,3
ปากซอยบางนาตราด 30,บางนาตราด 30,0,0,3
ปากซอยบางนาตราด 4,บางนาตราด,0,0,3
ปากซอยบางนาตราด 4,บางนาตราด 4,0,0,3
ปากซอยบางพรม 11,พรานนก - พุทธมณฑลสาย 4,0,3,0
ปากซอยบุญอยู่,ดินแดง,0,3,0
ปากซอยประชาชื่น 29,ประชาชื่น,0,0,3
ปากซอยประชาชื่น 37,ประชาชื่น,0,0,6
ปากซอยประชาชื่น 37,ประชาชื่น 37,0,0,3
ปากซอยประชาราษฎร์บำเพ็ญ 6,ประชาราษฎร์บำเพ็ญ,0,0,3
ปากซอยประชาราษฎร์สาย 1 ซ.10,ประชาราษฎร์สาย 1,0,0,3
ปากซอยประชาราษฎร์สาย 1 ซ.36,ประชาราษฎร์สาย 1,0,0,3
ปากซอยประชาราษฎร์สาย 1 ซ.36,ประชาราษฎร์สาย 1 ซ.36,0,0,3
ปากซอยประชาร่วมใจ 35,ประชาร่วมใจ,3,0,0
ปากซอยประชาร่วมใจ31,ประชาร่วมใจ,0,0,3
ปากซอยประชาร่วมใจ31,ประชาร่วมใจ 31,0,0,3
ปากซอยประชาอุทิศ 113,ประชาอุทิศ,0,0,3
ปากซอยประชาอุทิศ 27,ประชาอุทิศ,0,0,3
ปากซอยประชาอุทิศ 54,ประชาอุทิศ,0,0,3
ปากซอยประชาอุทิศ 58/2,ประชาอุทิศ,0,0,3
ปากซอยประดิษฐ์มนูธรรม 15,ประดิษฐ์มนูธรรม,0,0,3
ปากซอยประดิษฐ์มนูธรรม 29,ประดิษฐ์มนูธรรม,0,0,3
ปากซอยประดิษฐ์มนูธรรม 29,ประดิษฐ์มนูธรรม29,0,0,3
ปากซอยปรีดีพนมยงค์ 7,ปรีดีพนมยงค์,3,0,0
ปากซอยพระยาสุเรนทร์ 28,พระยาสุเรนทร์,0,0,3
ปากซอยพระยาสุเรนทร์26 -28,พระยาสุเรนทร์,0,3,0
ปากซอยพระรามที่ 6 ซอย 15,พระรามที่ 6,0,0,3
ปากซอยพหลโยธิน 69/7,พหลโยธิน,0,3,0
ปากซอยพัฒนาการ 4,พัฒนาการ,0,0,3
ปากซอยพัฒนาการ 51,พัฒนาการ,3,0,0
ปากซอยพัฒนาการ 92,พัฒนาการ,0,0,3
ปากซอยฟักสังข์พัฒนา,เลียบคลองประปา,3,0,0
ปากซอยรัชดา 43,รัชดาภิเษก,0,0,3
ปากซอยรัชดา 66,รัชดาภิเษก,0,0,3
ปากซอยรัชดา 66,รัชดาภิเษก 66,0,0,3
ปากซอยรางน้ำ,พญาไท,0,9,0
ปากซอยรามคำแหง 195,รามคำแหง,3,0,0
ปากซอยรามคำแหง 23,รามคำแหง,0,0,3
ปากซอยรามคำแหง 3,รามคำแหง,0,0,3
ปากซอยรามค่าแหง 189,รามคำแหง,3,0,0
ปากซอยรามอินทรา 127,รามอินทรา,3,0,0
ปากซอยราษฎร์บูรณะ 41,ราษฎร์บูรณะ,0,0,3
ปากซอยราษฎร์พัฒนา,ราษฎร์อุทิศ,0,0,3
ปากซอยราษฎร์อุทิศ 27/5,ราษฎร์อุทิศ,0,0,3
ปากซอยราษฎร์อุทิศ 27/6,ราษฎร์อุทิศ,0,0,3
ปากซอยลาดกระบัง 1,ซ.ลาดกระบัง 1,3,0,0
ปากซอยลาดกระบัง 1,ลาดกระบัง,3,0,0
ปากซอยลาดกระบัง 3/2,ซอยลาดกระบัง 3/2,3,0,0
ปากซอยลาดกระบัง 3/2,ลาดกระบัง,3,0,0
ปากซอยลาดกระบัง ซอย 7,ซอยลาดกระบัง 7,3,0,0
ปากซอยลาดกระบัง ซอย 7,ลาดกระบัง,3,0,0
ปากซอยลาดพร้าว 101 ซอย 39,ลาดพราว 101 ซอย 39,3,0,0
ปากซอยลาดพร้าว 101 ซอย 39,ลาดพร้าว 101,3,0,0
ปากซอยลาดพร้าว 15,ซอยลาดพร้าว 15,3,0,0
ปากซอยลาดพร้าว 15,ลาดพร้าว,3,0,3
ปากซอยลาดพร้าว 15,ลาดพร้าว 15,0,0,3
ปากซอยลาดหญ้า 10,ลาดหญ้า,0,0,3
ปากซอยลาดหญ้า 6,ถนนลาดหญ้า,3,0,0
ปากซอยลาดหญ้า 6,ลาดหญ้า,3,0,0
ปากซอยวงศ์สว่าง 11,วงศ์สว่าง,0,0,3
ปากซอยวงศ์สว่าง 11,วงศ์สว่าง 11,0,0,3
ปากซอยวงศ์สว่าง 29,วงศ์สว่าง,0,0,3
ปากซอยวงศ์สว่าง 6,วงศ์สว่าง,0,0,3
ปากซอยวงศ์สว่าง 6,วงศ์สว่าง 6,0,0,3
ปากซอยวชิธรรมสาธิต 12,สุขุมวิท 101/1,0,0,3
ปากซอยวชิรธรรมสาธิต 12,วชิรธรรมสาธิต,0,0,3
ปากซอยวชิรธรรมสาธิต 12,สุขุมวิท 101/1,0,0,3
ปากซอยวชิรธรรมสาธิต 29,สุขุมวิท 101/1,0,0,3
ปากซอยวัดปากน้า -วัดแก้ว,พรานนก - พุทธมณฑลสาย 4,3,0,0
ปากซอยวัดเพลง,พรานนก - พุทธมณฑลสาย 4,3,0,0
ปากซอยวิภาวดี 25,กำแพงเพชร 6,0,0,3
ปากซอยวิภาวดี 25,วิภาวดีรังสิต 25,0,0,3
ปากซอยวิภาวดีรังสิต 25,กำแพงเพชร 6,0,0,3
ปากซอยวิภาวดีรังสิต 25,วิภาวดีรังสิต 25,0,0,3
ปากซอยศรีนครินทร์ 10,ศรีนครินทร์,0,0,3
ปากซอยศรีอยุธยา 5,ศรีอยุธยา,0,3,0
ปากซอยศาลาธรรมสพน์ 26,ศาลาธรรมสพน์,0,0,3
ปากซอยศาลาแดง,สีลม,0,0,3
ปากซอยศิริชัยบางบอน9,พระยามนธาตุราชศรีพิจิตร์,3,0,0
ปากซอยสมเด็จพระเจ้าตากสิน 15,สมเด็จพระเจ้าตากสิน,3,0,0
ปากซอยสมเด็จพระเจ้าตากสิน 46,สมเด็จพระเจ้าตากสิน,3,0,0
ปากซอยสมเด็จพระเจ้าตากสิน 9,สมเด็จพระเจ้าตากสิน,3,0,0
ปากซอยสมเด็จเจ้าพระยา 17,สมเด็จเจ้าพระยา,0,0,3
ปากซอยสมเด็จเจ้าพระยา 17,สมเด็จเจ้าพระยา 17,0,0,3
ปากซอยสมเด็จเจ้าพระยา 5,สมเด็จเจ้าพระยา,0,0,3
ปากซอยสรงประภา 1,สรงประภา,6,0,0
ปากซอยสรงประภา 24,สรงประภา,3,0,0
ปากซอยสองพระ,สี่พระยา,0,0,6
ปากซอยสังฆประชา,ฉลองกรุง,3,0,0
ปากซอยสังฆประชา,ซอยสังฆประชา,3,0,0
"ปากซอยสายไหม 21,.23",สายไหม,3,0,0
ปากซอยสายไหม 25,ปากซอยสายไหม 25,3,0,0
ปากซอยสายไหม 33/1,สายไหม,0,3,0
ปากซอยสายไหม 64,สายไหม,3,0,0
ปากซอยสายไหม 81,สายไหม,3,0,0
ปากซอยสายไหม่ 56,สายใหม่,3,0,0
ปากซอยสารภี 2,ถนนประชาธิปก,3,0,0
ปากซอยสารภี 2,ประชาธิปก,3,0,0
ปากซอยสุขสวัสดิ์33/1,สุขสวัสดิ์,3,0,0
ปากซอยสุขุมวิท 81,สุขุมวิท,0,3,0
ปากซอยสุขุมวิท 81,สุขุมวิท 52,0,3,0
ปากซอยสุขุมวิท 81,สุขุมวิท 81,0,3,0
ปากซอยหทัยราษฎร์ 39,หทัยราษฎร์,0,3,0
ปากซอยหทัยราษฎร์39,ซอยหทัยราษฎร์39,3,0,0
ปากซอยหทัยราษฎร์39,ททัยราษฎร์,3,0,0
ปากซอยหัวหมาก 20,ซอยหัวหมวาก 20,3,0,0
ปากซอยหัวหมาก 20,ซอยหัวหมวาก 21,3,0,0
ปากซอยหัวหมาก 20,หัวหมาก,3,0,0
ปากซอยอรุณอัมรินทร์ 6,อรุณอัมรินทร์,3,0,0
ปากซอยอุดมสุข 1,อุดมสุข (สุขุมวิท 103),0,3,0
ปากซอยอุดมสุข 18,อุดมสุข,0,0,3
ปากซอยอุดมสุข 26,อุดมสุข,0,0,3
ปากซอยอุดมสุข 30,อุดมสุข,0,0,3
ปากซอยอุดมสุข 34,อุดมสุข,0,0,3
ปากซอยอุดมสุข 41,อุดมสุข (สุขุมวิท 103),3,0,0
ปากซอยอุดมสุข 51,สุขุมวิท 103,0,0,3
ปากซอยอุดมสุข 9,อุดมสุข (สุขุมวิท 103),0,3,0
ปากซอยอุทัยฟาร์ม,พระรามที่ 4,0,0,3
ปากซอยอ่อนนุข 41,อ่อนนุช,0,0,3
ปากซอยอ่อนนุข 41,อ่อนนุช 41,0,0,3
ปากซอยอ่อนนุช 51,สุขุมวิท 77,0,0,3
ปากซอยอ่อนนุช 59/1,อ่อนนุช,0,0,3
ปากซอยอ่อนนุช 69,อ่อนนุช,3,0,0
ปากซอยอ่อนนุช 74/3,สุขุมวิท 77,0,0,3
ปากซอยอ่อนนุช 74/3,อ่อนนุช,3,0,3
ปากซอยอ่อนนุช 74/3,อ่อนนุช 74/3,0,0,3
ปากซอยอ่อนุช 65,อ่อนนุช,3,0,0
ปากซอยอ่อนุช 65,อ่อนนุช 65,3,0,0
ปากซอยเจริญกรุง 72/1,เจริญกรุง,0,3,0
ปากซอยเจริญกรุง 76,เจริญกรุง,0,3,0
ปากซอยเจริญกรุง 85,เจริญกรุง,0,3,0
ปากซอยเจริญนคร 12,เจริญนคร,0,0,3
ปากซอยเจริญนคร 12,เจริญนคร 12,0,0,3
ปากซอยเจริญนคร 13,เจริญนคร,0,0,3
ปากซอยเจริญนคร 14/2,เจริญนคร,0,0,3
ปากซอยเจริญนคร 28,เจริญนคร,0,0,3
ปากซอยเจริญนคร 39,เจริญนคร,0,0,3
ปากซอยเจริญรัถ 19,เจริญรัก,0,0,3
ปากซอยเจริญรัถ 19,เจริญรัก 19,0,0,3
ปากซอยเจริญราษฎร์ 3,ศส 6 เจรญราษฎร,3,0,0
ปากซอยเจริญสุข,พระรามที่ 4,0,0,3
ปากซอยเฉลิมพระเกียรติ ร.9 23,เฉลิมพระเกียรติ ร.9,0,0,3
ปากซอยเฉลิมพระเกียรติ ร.9 39,เฉลิมพระเกียรติ ร.9,0,0,3
ปากซอยเชื่อมสัมพันธ์ 13,เชื่อมสัมพันธ์,0,0,3
ปากซอยเทพรักษ์ 25,เทพรักษ์,0,0,3
ปากซอยเทพรักษ์ 42,เทพรักษ์,0,0,3
ปากซอยเทียนทะเล 20,เทียนทะเล,0,0,3
ปากซอยเทียนทะเล 20,เทียนทะเล 20,0,0,3
ปากซอยเทียนทะเล 7,เทียนทะเล,0,0,3
ปากซอยเทียนทะเล 7,เทียนทะเล 7,0,0,3
ปากซอยเทียนทะเล 9/1,บางขุนเทียนชายทะเล,0,0,3
ปากซอยเทียนทะเล 9/1,เทียนทะเล 9/1,0,0,3
ปากซอยเบญจพร 2,พรานนก - พุทธมณฑลสาย 4,3,0,0
ปากซอยเพชรเกษม 11,เพชรเกษม,0,3,0
ปากซอยเพชรเกษม 110,เพชรเกษม,0,0,3
ปากซอยเพชรเกษม 110,เพชรเกษม 110,0,0,3
ปากซอยเพชรเกษม 15,เพชรเกษม,0,3,3
ปากซอยเพชรเกษม 16,เพชรเกษม,0,0,3
ปากซอยเพชรเกษม 16,เพชรเกษม 16,0,0,3
ปากซอยเลียบคลองภาษีเจริญฝั่งใต้ 2/1,เลียบคลองภาษีเจริญฝั่งใต้,0,0,3
ปากซอยเลียบคลองภาษีเจริญฝั่งใต้ 6,เลียบคลองภาษีเจริญฝั่งใต้,0,0,3
ปากซอยเลียบคลองสอง 19,เลียบคลองสอง,0,0,3
ปากซอยเลียบคลองสอง 28,เลียบคลองสอง,0,0,3
ปากซอยเลียบวารี 11,เลียบวารี,0,0,3
ปากซอยเลียบวารี 29,เลียบวารี,0,0,3
ปากซอยเลียบวารี 55,เลียบวารี,0,0,3
ปากซอยเลียบวารี 59,เลียบวารี,0,0,3
ปากซอยเลียบวารี 59 - 61,เลียบวารี,3,0,0
ปากซอยเวชคาม,ประชาชื่น,3,0,0
ปากซอยเสรีไทย 23,เสรีไทย,0,0,3
ปากซอยเสรีไทย 68,ซอย เสรีไทย 68,3,0,0
ปากซอยเสรีไทย 68,เสรีไทย,3,0,0
ปากซอยเสร็ไทย 68,เสรีไทย,3,0,0
ปากซอยเอกชัย 64/5,เอกชัย,0,0,3
ปากซอยเอกชัย 64/5,เอกชัย 64/5,0,0,3
ปากซอยแจ้งวัฒนะ 10,แจ้งวัฒนะ,0,0,3
ปากซอยแจ้งวัฒนะ 10,แจ้งวัฒนะ 10,0,0,3
ปากซอยแจ้งวัฒนะ 13,แจ้งวัฒนะ,3,0,0
ปากซอยแจ้งวัฒนะ 7,ซอยแจ้งวัฒนะ 7,3,0,0
ปากซอยแจ้งวัฒนะ 7,แจ้งวัฒนะ,3,0,0
ปากซอยแม้นศรี 2,บำรุงเมือง,0,3,0
ปากซอยโรงงานยาสูบ,ซอยโรงงานยาสูบ,3,0,0
ปากซอยโรงงานยาสูบ,พระรามที่ 4,3,0,0
ปากทางลาดพร้าว,พหลโยธิน,3,3,3
ปากทางลาดพร้าว,ลาดพร้าว,3,3,3
ปากทางเข้าแฟลตทหารเรือ,สุขสวัสดิ์ 26,0,0,3
ปุณวิถี,ซอยสุขุมวิท 101,3,0,0
ปุณวิถี,สุขุมวิท,3,0,6
ปุณวิถี,สุขุมวิท 101,0,0,3
ปุณวิถี,สุขุมวิท 101/1,0,0,3
ป้อมมหากาฬ,พระสุเมรุ,3,3,3
ป้อมมหากาฬ,มหาไชย,3,3,3
ป้อมมหากาฬ,ราชดำเนินกลาง,3,3,3
ป้อมเผด็จ,ถนนราชดำเนินใน,0,0,3
ป้อมเผด็จ,ถนนสนามไชย,0,0,3
ป้อมเผด็จ,ถนนหน้าพระลาน,0,0,3
ป้อมเผด็จ,ถนนหลักเมือง,0,0,3
ป้อมเผด็จ,ราชดำเนิน,0,3,0
ป้อมเผด็จ,ราชดำเนินใน,3,3,0
ป้อมเผด็จ,สนามไชย,3,6,0
ป้อมเผด็จ,หน้าพระลาน,3,3,0
ป้อมเผด็จ,หลักเมือง,3,6,0
ผดุงพันธ์,ผดุงพันธ์,0,0,3
ผดุงพันธ์ - บุรีภิรมย์,บุรีภิรมณ์ 1,0,0,3
ผดุงพันธ์ - บุรีภิรมย์,ผดุงพันธ์ (SB),0,0,3
ผดุงพันธ์ - บุรีภิรมย์,ผดุงพันธ์ (WB),0,0,3
ผดุงพันธ์ - ยังพัธนา,ผดุงพันธ์,0,0,3
ผดุงพันธ์ - ยังพัธนา,ยังพัธนา,0,0,3
ผลาสินธุ์ - ทางเข้าออกแฟลต ทบ.ส่วนกลางบางเขน,ทางเข้าออกแฟลต ทบ.ส่วนกลางบางเขน,0,0,3
ผลาสินธุ์ - ทางเข้าออกแฟลต ทบ.ส่วนกลางบางเขน,ผลาสินธุ์,0,0,3
ผังเมือง,ถนนพระราม 9,0,0,3
ผังเมือง,พระราม 9,3,3,3
ผังเมือง,พระราม 9 ซ.6 / รอยัลซิตี้อเวนิว,0,0,3
ผังเมือง,รอยัลซิติ้อเวนิว,3,0,0
ผังเมือง,รอยัลซิตี้อเวนิว,0,0,3
ผังเมือง,รอยัลซีตี้อเวนิว,0,3,0
ผังเมือง,วัฒนธรรม,3,3,6
ผ่องพลอย,ลาซาล,0,0,6
ผ่องพลอย,ลาซาล 46,0,3,6
ผ่องพลอย,ลาซาล 55,0,3,6
ผ่องพลอย,ลาซาล(สุขุมวิท 105),0,3,0
ผ่านพิภพ,จักรพงษ์,3,0,0
ผ่านพิภพ,ราชดำเนินกลาง,3,0,0
ผ่านพิภพ,ราชดำเนินใน,3,0,0
ผ่านพิภพ,สมเด็จพระปิ่นเกล้า,3,0,0
ผ่านพิภพลีลา,จักรพงษ์,0,3,3
ผ่านพิภพลีลา,ราชดำเนินกลาง,0,3,3
ผ่านพิภพลีลา,ราชดำเนินใน,0,3,3
ผ่านพิภพลีลา,สมเด็จพระปิ่นเกล้า,0,3,3
ผ่านฟ้า,นครสวรรค์,3,3,0
ผ่านฟ้า,บรพิตัร,0,3,0
ผ่านฟ้า,บริพัตร,3,0,0
ผ่านฟ้า,ปรินายก,3,3,0
ผ่านฟ้า,ราชดำเนินกลาง,3,3,0
ผ่านฟ้า,ราชดำเนินนอก,3,3,0
ผ่านฟ้า,หลานหลวง,3,3,0
ผ่านฟ้าลีลาศ,นครสวรรค์,0,0,6
ผ่านฟ้าลีลาศ,บริพัตร,0,0,6
ผ่านฟ้าลีลาศ,ปรินายก,0,0,6
ผ่านฟ้าลีลาศ,ราชดำเนินกลาง,0,0,6
ผ่านฟ้าลีลาศ,ราชดำเนินนอก,0,0,6
ผ่านฟ้าลีลาศ,หลานหลวง,0,0,6
ผ่านภิภพลีลา,จักรพงษ์,0,0,3
ผ่านภิภพลีลา,ราชดำเนินกลาง,0,0,3
ผ่านภิภพลีลา,ราชดำเนินใน,0,0,3
ผ่านภิภพลีลา,สมเด็จพระปิ่นเกล้า,0,0,3
พงษ์พระราม,จารุเมือง,3,3,6
พงษ์พระราม,พระรามที่ 1,3,3,6
พงษ์เพชร,งามวงศ์วาน,6,3,6
พงษ์เพชร,ประชาชื่น,6,3,6
พญาไท,พญาไท,3,3,9
พญาไท,ศรีอยุธยา,3,3,9
พทุธมณฑลสาย 1 - บางแวก,บางแวก,0,3,0
พทุธมณฑลสาย 1 - บางแวก,พุทธมณฑลสาย 1,0,3,0
พระยาสุเรนทร์ - จตุโชติ,จตุโชติ,0,0,3
พระยาสุเรนทร์ - จตุโชติ,พระยาสุเรนทร์,0,0,3
พระราม 2 ซ.50 แยก 5,พระราม 2 ซ.50,0,0,3
พระราม 2 ซ.69 แยก 1,พระราม 2 ซอย 69,0,0,3
พระราม 2 ซ.69 แยก 1,พระราม 2 ซอย 69 แยก 1,0,0,3
พระราม 2 ซ.69 แยก 2,พระราม 2 ซอย 69,0,0,3
พระราม 2 ซ.69 แยก 2,พระราม 2 ซอย 69 แยก 2,0,0,3
พระราม 2 ซ.69 แยก 3,พระราม 2 ซอย 69,0,0,3
พระราม 2 ซ.69 แยก 3,พระราม 2 ซอย 69 แยก 3,0,0,3
พระราม 3 - รัชดา,พระรามที่ 3,0,0,3
พระราม 3 - รัชดา,รัชดาภิเษก,0,0,3
พระราม 3 -รัชดา,พระรามที่ 3,0,0,3
พระราม 3 -รัชดา,รัชดาภิเษก,0,0,3
พระราม 9,พระราม 9,6,6,6
พระราม 9,รัชดาภิเษก,6,6,6
พระราม 9,อโศกดินแดง,6,6,6
พระราม 9 - ประดิษฐ์มนูธรรม,ประดิษฐ์มนูธรรม,3,0,0
พระราม 9 - ประดิษฐ์มนูธรรม,พระราม 9,3,0,0
พระราม 9 -ประดิษฐ์มนูธรรม,ประดิษฐ์มนูธรรม,0,0,3
พระราม 9 -ประดิษฐ์มนูธรรม,พระราม 9,0,0,3
พระราม 9 ใหม่,พระราม 9,0,3,3
พระราม 9 ใหม่,พระรามที่ 9,3,0,0
พระราม 9 ใหม่,เพชรพระราม,3,3,3
พระราม 9 – ประดิษฐ์มนูธรรม,ประดิษฐ์มนูธรรม,0,0,3
พระราม 9 – ประดิษฐ์มนูธรรม,พระราม 9,0,0,3
พระรามที่ 2,พระรามที่ 2,0,3,9
พระรามที่ 2,สุขสวัสดิ์,0,3,9
พระรามที่ 2 ซอย 20,พระรามที่ 2,0,0,3
พระรามที่ 2 ซอย 20,พระรามที่ 2 ซอย 20,0,0,3
