intersection_key,road_key,ก่อนโควิด,โควิด,หลังโควิด
ทางเข้าออกการกีฬาแห่งประเทศไทย,ทางออกการกีฬาฯ,0,0,3
ทางเข้าออกการกีฬาแห่งประเทศไทย,ทางเข้าการกีฬาฯ,0,0,3
ทางเข้าออกซอยแจ้งวัฒนะ9,ซอยแจ้งวัฒนะ9,3,0,0
ทางเข้าออกซอยแจ้งวัฒนะ9,แจ้งวัฒนะ,3,0,0
ทางเข้าออกมหาวิทยาลัยรามคำแหง,ทางเข้าออกม.รามฯ,0,0,3
ทางเข้าออกวัดอินทราวาส,ราชพฤกษ์,0,3,0
ทางเข้าออกวัดอินทราวาส,อนิทราวาส,0,3,0
ทางเข้าออกสำนักงานขนส่งฯพื้นที่1บางขุนเทียน,ทางเข้าออกสำนักงานขนส่งฯ,0,0,3
ทางเข้าออกสำนักงานขนส่งฯพื้นที่1บางขุนเทียน,บางขุนเทียน-ชายทะเล,0,0,4
ทางเข้าออกเกษรทาวเวอร์,ทางเข้าออกเกษรทาวเวอร์,0,0,3
ทางเข้าออกเกษรทาวเวอร์,ราชดำริ,0,0,3
ทางเข้าออกเซ็นทรัลเวิลดิ์,ทางเข้าออกเซ็นทรัลเวิลดิ์,0,0,3
ทางเข้าออกเซ็นทรัลเวิลดิ์,ราชดำริ,0,0,3
ทางเข้าโรงเรียนไทยรัฐวิทยา75,วัชรพล,3,0,0
ทางเข้าโรงแรมโอเรียลเต็ล(ซอยเจริญกรุง40),เจริญกรุง,3,0,0
ทางเชื่อมมอเตอร์เวย์-พระราม9,พระราม9,0,0,3
ทางเชื่อมมอเตอร์เวย์-พระราม9,มอเตอร์เวย์,0,0,3
ทางเชื่อมมอเตอร์เวย์-พระราม9,ศรีนครินทร์,0,0,3
ทางโค้งลงสะพานข้ามคลองลาดกระบัง,ลาดกระบัง,0,3,0
ทุ่งครุ,ครุใน,6,3,3
ทุ่งครุ,ประชาอุทิศ,6,3,3
ทุ่งสาธิต,ซอยสุขุมวิท101/1,3,0,0
ทุ่งสาธิต,สุขุมวิท,3,3,6
ทุ่งสาธิต,สุขุมวิท101/1,0,3,6
ท่าดินแดง,ท่าดินแดง,6,3,6
ท่าดินแดง,สมเด็จเจ้าพระยา,6,3,3
ท่าพระ,จรัญสนิทวงศ์,3,6,6
ท่าพระ,รัชดาภิเษก,3,6,6
ท่าพระ,เพชรเกษม,3,6,6
ท้ายซอยพุทธบูชา36,ซอยพุทธบูชา36,0,3,0
นครสวรรค์-พะเนียง,นครสวรรค์,0,0,3
นครสวรรค์-พะเนียง,พะเนียง,0,0,3
นพวงศ์,กรุงเกษม,6,0,3
นพวงศ์,มิตรพันธ์,6,0,3
นพวงศ์,หลวง,6,0,3
นพวงษ์,กรุงเกษม,0,3,0
นพวงษ์,มิตรพันธ์,0,3,0
นพวงษ์,หลวง,0,3,0
นราธิวาส-นราธิวาส22,นราธิวาสราชนครินทร์,0,0,3
นราธิวาส-นราธิวาส22,นราธิวาสราชนครินทร์22,0,0,3
นราธิวาส-พระราม3,นราธิวาสราชนครินทร์,0,0,3
นราธิวาส-พระราม3,พระรามที่3,0,0,3
นราธิวาส-สุรวงศ์,นราธิวาส,6,3,0
นราธิวาส-สุรวงศ์,นราธิวาสราชนครินทร์,3,0,9
นราธิวาส-สุรวงศ์,สุรวงศ์,6,3,9
นราธิวาสราชนครินทร์20,นราธิวาสราชนครินทร์,0,0,3
นราธิวาสฯ-พระราม3,นราธวาสราชนครินทร์,3,0,0
นราธิวาสฯ-พระราม3,นราธิวาสราชนครินทร์,0,3,0
นราธิวาสฯ-พระราม3,นราธิวาสฯ,3,0,0
นราธิวาสฯ-พระราม3,พระราม3,3,0,0
นราธิวาสฯ-พระราม3,พระรามที่3,3,3,0
นวมินทร์-ประเสริฐมนูกิจ,นวมนิทร์,0,3,0
นวมินทร์-ประเสริฐมนูกิจ,นวมินทร์,6,0,3
นวมินทร์-ประเสริฐมนูกิจ,ประเสริฐมนูกิจ,6,3,3
นวมินทร์-ศรีบูรพา,นวมินทร์,0,0,3
นวมินทร์-ศรีบูรพา,นวมินทร์51,0,0,3
นวมินทร์-ศรีบูรพา,ศรีบูรพา,0,0,3
นวมินทร์-แฮปปีแลนด์,นวมินทร์,3,0,0
นวมินทร์-แฮปปีแลนด์,แฮปปี้แลนด์,3,0,0
นวมินทร์-แฮปปี้แลนด์,นวมินทร์,0,3,6
นวมินทร์-แฮปปี้แลนด์,แฮปปี้แลนด์,0,3,6
นวมินทร์10,นวมินทร์,0,0,3
นวมินทร์10,นวมินทร์10,0,0,3
นวลจันทร์,ซอยรามอินทรา40,3,3,0
นวลจันทร์,รามอินทรา,3,3,0
นวลจันทร์-คลองลำเจียก,คลองลำเจียก,0,0,3
นวลจันทร์-คลองลำเจียก,นวลจันทร์,0,0,3
นอร์ธปาร์ค,กำแพงเพชร6,3,3,3
นอร์ธปาร์ค,ชิดชน,3,3,3
นางลิ้นจี่,นางลิ้นจี่,3,3,3
นางลิ้นจี่,พระรามที่3,3,3,3
นางลื้นจี่,นางลิ้นจี่,0,0,3
นางลื้นจี่,พระรามที่3,0,0,3
นางเลิ้ง,ทางข้ามสนามม้า,3,0,0
นางเลิ้ง,ทางเข้าสนามม้า,0,3,0
นางเลิ้ง,นครสวรรค์,3,3,6
นางเลิ้ง,พิษณุโลก,3,3,6
นานา,ซอยสุขุมวิท3(นานา),3,3,0
นานา,ซอยสุขุมวิท4,3,3,0
นานา,นานา(สุขุมวิท3),0,0,3
นานา,สุขุมวิท,3,3,9
นานา,สุขุมวิท3,0,0,6
นานา,สุขุมวิท4,0,0,9
นาวงประชาพัฒนา-เทิดราชัน,นาวงประชาพัฒนา,0,0,3
นาวงประชาพัฒนา-เทิดราชัน,เทิดราชัน,0,0,3
นาวงประชาพัฒนา13,นาวงประชาพัฒนา,3,0,0
นาหลวง,ประชาอุทิศ,6,0,0
นาหลวง,ประชาอุทิศ(SB),0,3,6
นาหลวง,ประชาอุทิศ(WB),0,3,6
นาหลวง,พุทธบูชา,6,3,6
นาหลวง,ม.สินทวี,6,0,0
นาหลวง,หมู่บ้านสินทวี,0,3,6
นิคมมักกะสัน,กำแพงเพชร7,0,0,3
นิคมมักกะสัน,นิคมมักกะสัน(EB),0,0,3
นิคมมักกะสัน,นิคมมักกะสัน(NB),0,0,3
นิคมอุตสาหกรรมลาดกระบัง,ฉลองกรุง,3,0,9
นิคมอุตสาหกรรมลาดกระบัง,ฉลองกรุง31,0,0,9
นิคมอุตสาหกรรมลาดกระบัง,ซอยฉลองกรุง31,3,0,0
นิคมอุตสาหกรรมลาดกระบัง,ซอยส่วนบุคคล,0,0,3
นิคมอุตสาหกรรมลาดกระบัง,ส่วนบุคคล,3,0,6
นิด้า,ศรีบูรพา,3,6,9
นิด้า,เสรีไทย,3,6,9
นิมิตใหม่-ประชาร่วมใจ,นิมิตใหม่,0,0,3
นิมิตใหม่-ประชาร่วมใจ,ประชาร่วมใจ,0,0,3
นิมิตใหม่-สุวินทวงศ์,นิมิตใหม่,0,0,3
นิมิตใหม่-สุวินทวงศ์,สุวินทวงศ์,0,0,3
นิมิตใหม่14,นิมิตใหม่,0,0,3
นิมิตใหม่4-6,นิมิตใหม่,0,0,3
นิมิตใหม่40,นิมิตใหม่,0,0,3
นิมิตใหม่64,ซอยนิมิตใหม่63,3,0,0
นิมิตใหม่64,ซอยนิมิตใหม่64,3,0,0
นิมิตใหม่64,นิมิตใหม่,3,0,0
นเรศ,สี่พระยา,0,0,6
บรมราชชนนี,จรัญสนิทวงศ์,3,3,9
บรมราชชนนี,บรมราชชนนี,3,3,12
บรมราชชนนี,สมเด็จพระปิ่นเกล้า,0,3,6
บรมราชชนนี,สมเด็จพระปืนเกล่า,3,0,0
บรมราชชนนี-ชัยพฤกษ์,ชัยพฤกษ์,0,0,3
บรมราชชนนี-ชัยพฤกษ์,แจ้งวัฒนะ,0,0,3
บรมราชชนนี-ราชพฤกษ์,บรมราชชนนี,0,3,0
บรมราชชนนี-ราชพฤกษ์,ราชพฤกษ์,0,3,0
บรมราชชนนี-สิรินธร,บรมราชชนนี(EB),0,0,3
บรมราชชนนี-สิรินธร,บรมราชชนนี(NB),0,0,3
บรมราชชนนี-สิรินธร,สิรินธร,0,0,3
บรมราชชนนี-เลียบทางรถไฟตลิ่งชัน,บรมราชชนนี,0,0,3
บรมราชชนนี-เลียบทางรถไฟตลิ่งชัน,เลียบทางรถไฟตลิ่งชัน,0,0,3
บรรทัดทอง-จรัสเมือง,จรัสเมือง,0,3,0
บรรทัดทอง-จรัสเมือง,บรรทัดทอง,0,3,0
บรรทัดทอง-จุฬา12,จุฬา12,0,0,3
บรรทัดทอง-จุฬา12,ซอยจุฬา12,6,0,0
บรรทัดทอง-จุฬา12,บรรทัดทอง,6,0,3
บริษัทการบินไทย,วิภาวดีรังสิต,0,3,0
บริเวณจุดกลับรถหน้าโรงเรียนฝึกอาชีพกรุงเทพมหานคร,เชื่อมสัมพันธ์,3,0,0
บริเวณหน้าThelineCondo,สุขุมวิท71,3,0,0
บริเวณใกล้ลาดพร้าว71,ลาดพร้าว,3,0,0
บัญญาอินทรา-เลียบคลองสอง,ปัญญาอินทรา,3,0,0
บัญญาอินทรา-เลียบคลองสอง,เลียบคลองสอง,3,0,0
บางกระบือ,พระรามที่9,0,3,0
บางกระบือ,สามเสน,3,6,6
บางกระบือ,อำนวยสงคราม,3,8,6
บางกระบือ,เขียวไข่กา,3,6,6
บางกะปิ,นวมนิทร์,0,3,0
บางกะปิ,นวมินทร์,0,0,3
บางกะปิ,พ่วงศิริ,3,3,3
บางกะปิ,ลาดพร้าว,3,3,3
บางกะปิ,สุขาภิบาล1,3,0,0
บางกะปิ,เสรีไทย,3,3,3
บางขุนนนท์,จรัญสนิทวงศ์,6,6,9
บางขุนนนท์,จรัญสนิทวงศ์32,0,0,9
บางขุนนนท์,ซอยจรัญสนิทวงศ์32,6,6,0
บางขุนนนท์,บางกอกน้อยตลิงชัน,3,0,0
บางขุนนนท์,บางกอกน้อยตลิ่งชัน,3,6,3
บางขุนนนท์,บางขุนนนท์,0,0,6
บางขุนพรหม,วิสุทธิกษัตริย์,3,3,3
บางขุนพรหม,วิสุทธิ์กษัตริย์,0,0,3
บางขุนพรหม,สามเสน,3,3,6
บางขุนเทียน-บางขุนเทียน16,บางขุนเทียน,0,0,3
บางขุนเทียน-บางขุนเทียน16,บางขุนเทียน16,0,0,3
บางขุนเทียน-บางขุนเทียน9,บางขุนเทียน,0,0,3
บางขุนเทียน-บางขุนเทียน9,บางขุนเทียน9,0,0,3
บางขุนเทียน-พระยามนธาตุราชศรีพิจิตร์,บางขุนเทียน,3,3,3
บางขุนเทียน-พระยามนธาตุราชศรีพิจิตร์,พระยามนธาตุราชศรีพิจิตร์,3,3,3
บางขุนเทียน-สะแกงาม,บางขุนเทียน,3,0,0
บางขุนเทียน-สะแกงาม,สะแกงาม,3,0,0
บางขุนเทียนชายทะเล-เทียนทะเล19,ซอยเทียนทะเล19,3,0,0
บางขุนเทียนชายทะเล-เทียนทะเล19,บางขุนเทียนชายทะเล,3,0,0
บางขุนเทียนชายทะเล-เทียนทะเล25,ซอยเทียนทะเล25,3,0,0
บางขุนเทียนชายทะเล-เทียนทะเล25,บางขุนเทียนชายทะเล,3,0,0
บางขุนเทียนชายทะเล-เทียนทะเล30,ซอยเทียนทะเล30,3,0,0
บางขุนเทียนชายทะเล-เทียนทะเล30,บางขุนเทียนชายทะเล,3,0,0
บางขุนเทียนชายทะเล-เลียบคลองพิทยาลงกรณ์,บางขุนเทียนชายทะเล,0,0,3
บางขุนเทียนชายทะเล-เลียบคลองพิทยาลงกรณ์,เลียบคลองพิทยาลงกรณ์,0,0,3
บางชัน,มณีพัฒนา,0,3,0
บางชัน,มีนพัฒนา,6,0,3
บางชัน,เสรีไทย,6,3,3
บางนา,บางนาตราด,3,0,6
บางนา,สรรพาวุธ,3,0,6
บางนา,สุขุมวิท,3,0,6
บางบอน,บางขุนเทียน-ขายทะเล,0,0,3
บางบอน,บางขุนเทียนชายทะเล,0,3,3
บางบอน,บางบอน1,0,0,6
บางบอน,เอกชัย,0,3,12
บางบอน1ซอย15,บางบอน1,0,0,3
บางบอน1ซอย15,บางบอน1ซอย15,0,0,3
บางบอน1ซอย20,บางบอน1,0,0,3
บางบอน1ซอย20,บางบอน1ซอย20,0,0,3
บางบอน2,บางบอน2,0,0,3
บางบอน2,เอกชัย,0,0,3
บางบอน3,บางบอน3,0,3,3
บางบอน3,บางบอน3(ต่อ),0,0,1
บางบอน3,เอกชัย,0,3,3
บางบอน3ซอย1,บางบอน3,0,3,0
บางบอน3ซอย5,บางบอน3,0,0,6
บางบอน3ซอย5,บางบอน3ซอย10,0,0,6
บางบอน3ซอย5,บางบอน3ซอย5,0,0,6
บางบอน4,บางบอน4,0,0,3
บางบอน4,เอกชัย,0,0,3
บางบอน5,ซอยเอกชัย131,3,0,0
บางบอน5,ซอยเอกชัย31,0,3,0
บางบอน5,บางบอน5,3,3,3
บางบอน5,เอกชัย,3,3,3
บางบอน5,เอกชัย131,0,0,3
บางบอน5ซอย5,บางบอน5,0,0,3
บางบอน5ซอย5,บางบอน5ซอย5,0,0,3
บางพลัด,จรัญสนิทวงศ์,6,3,9
บางพลัด,ราชวิถี,6,3,9
บางพลัด,สิรินธร,6,3,9
บางยี่เรือ,อินทรพิทักษ์,6,3,9
บางยี่เรือ,เทอดไท,6,6,9
บางยี่เรือ,เพชรเกษม,6,3,9
บางรัก,ซอยเจริญกรุง42,0,3,0
บางรัก,วัดสวนพลู,0,0,3
บางรัก,สีลม,3,6,9
บางรัก,เจริญกรุง,3,6,9
บางรัก,เจริญกรุง42,0,0,6
บางลำพู,จักรพงษ์,0,0,3
บางลำพู,พระสุเมรุ,0,0,9
บางลำพู,พระเมรุ,3,3,0
บางลำพู,สามเสน,3,3,9
บางเขน,กำแพงเพชร6,3,9,0
บางเขน,งามวงศ์วาน,3,9,0
บางเขน(2),กำแพงเพชร6,0,0,6
บางเขน(2),งามวงศ์วาน,0,0,6
บางแค,บางแค,3,3,9
บางแค,เพชรเกษม,3,3,9
บางแค-กัลปพฤกษ์,กัลปพฤกษ์,0,0,3
บางแค-กัลปพฤกษ์,บางบอน1,0,0,3
บางแค-กัลปพฤกษ์,บางแค,0,0,3
บางแวก-เพชรเกษม48(บางแวก69),ซอยเพชรเกษม48(บางแวก69),3,0,0
บางแวก-เพชรเกษม48(บางแวก69),บางแวก,3,0,0
บางโพ,ประชาราษฎร์สาย1,3,6,6
บางโพ,ประชาราษฎร์สาย2,3,6,6
บางโพ,อรุณอมรินทร์,0,6,0
บาแล,ประชาร่วมใจ,0,0,3
บาแล,ราษฎร์ร่วมใจ,0,0,3
บำกซอยถนนรามคำแหง24,รามคำแหง,3,0,0
บำรุงเมือง,บำรุงเมือง,0,3,0
บำรุงเมือง,ศิริพงษ์,0,3,0
บำรุงเมือง,อุณากรรณ,0,3,0
บำรุงเมือง-มหรรณพ2,ซอยมหรรณพ2,0,3,0
บำรุงเมือง-มหรรณพ2,บำรุงเมือง,0,3,0
บิ๊กซีรัชดา,รัชดาภิเษก,0,3,0
บิ๊กซีเอ็กซ์ตร้าลาดพร้าว7,ลาดพร้าว,0,3,0
บุคคโล,มไหศวรรย์,0,3,0
บุคคโล,มไหสวรรย์,6,3,9
บุคคโล,เจริญนคร,6,6,9
บุรีภิรมย์-เลียบวารี2,บุรีภิรมย์,0,0,3
บุรีภิรมย์-เลียบวารี2,เลียบวารี2,0,0,3
บ้านม้า,รามคำแหง,0,6,3
บ้านม้า,ศรีบูรพา,0,6,3
บ้านแขก,ประชาธิปก,3,6,9
บ้านแขก,อิสรภาพ,3,6,9
ปทุมวัน,พญาไท,6,3,9
ปทุมวัน,พระรามที่1,4,3,9
ปทุมวัน,พระรามที่2,1,0,0
ปทุมวัน,พระรามที่3,1,0,0
ปบากซอยสรงประภา24,สรงประภา,3,0,0
ประชาชื่น,ประชาชื่น,3,9,3
ประชาชื่น,ประชาราษฎรส์าย2,0,6,0
ประชาชื่น,ประชาราษฎร์สาย2,3,3,3
ประชาชื่น,ริมคลองประปาฝั่งซ้าย,3,0,0
ประชาชื่น31,ประชาชื่น,0,0,3
ประชาชื่น31,ประชาชื่น31,0,0,3
ประชาชื่น32,ประชาชื่น,0,0,3
ประชาชื่น32,ประชาชื่น32,0,0,3
ประชาธรรม,ประชาอุทิศ,6,3,3
ประชาธรรม,ประดิษฐ์มนูธรรม,6,3,3
ประชานิเวศน์,ประชาชื่น,9,6,3
ประชานิเวศน์,เทศบาลสงเคราะห์,9,6,3
ประชานุกล,ประชาชื่น,3,0,0
ประชานุกล,รัชดาภิเษก,3,0,0
ประชานุกูล,ประชาชื่น,0,6,3
ประชานุกูล,รัชดาภิเษก,0,3,3
ประชานุกูล,รัชดาภเิษก,0,3,0
ประชาราษฎร์,ประชาราษฎร์สาย1,3,0,6
ประชาราษฎร์,วงศ์สวาง,3,0,0
ประชาราษฎร์,วงศ์สว่าง,0,0,6
ประชาราษฎร์บำเพ็ญ,ปรชาราษฎร์บำเพ็ญSB,0,0,6
ประชาราษฎร์บำเพ็ญ,ประชาราษฎร์บำเพ็ญ,3,0,0
ประชาราษฎร์บำเพ็ญ,ประชาราษฎร์บำเพ็ญEB,0,0,6
ประชาราษฎร์บำเพ็ญ,ประชาอุทิศ,3,0,6
ประชาราษฎร์บำเพ็ญ-ประชาอุทิศ,ประชาราษฎร์บำเพ็ญ(EB),0,0,3
ประชาราษฎร์บำเพ็ญ-ประชาอุทิศ,ประชาราษฎร์บำเพ็ญ(SB),0,0,3
ประชาราษฎร์บำเพ็ญ-ประชาอุทิศ,ประชาอุทิศ,0,0,3
ประชาราษฎร์สาย1,ประชาราษฎร์สาย1,3,3,0
ประชาราษฎร์สาย1,วงศ์สว่าง,3,3,0
ประชาร่วมใจ-ซอยเบนชะโด,ประชาร่วมใจ,0,3,0
ประชาร่วมใจ-ราษฎร์ร่วมใจ,ประชาร่วมใจ,0,0,3
ประชาร่วมใจ-ราษฎร์ร่วมใจ,ราษฎร์ร่วมใจ,0,0,3
ประชาร่วมใจ31,ประชาร่วมใจ,0,0,3
ประชาร่วมใจ31,ประชาร่วมใจ31,0,0,3
ประชาสงเคราะห์,ดินแดง,6,3,6
ประชาสงเคราะห์,ประชาสงเคราะห์,6,3,6
ประชาสงเคราะห์,อโศกดินแดง,6,0,6
ประชาสงเคราะห์-มิตรไมตรี,ประชาสงเคราะห์,6,9,0
ประชาสงเคราะห์-มิตรไมตรี,มิตรไมตรี,6,9,0
ประชาอุทิศ,ประชาอุทิศ,9,6,12
ประชาอุทิศ,ประชาอุทิศ19,0,0,3
ประชาอุทิศ,สุขสวัสดิ,3,0,0
ประชาอุทิศ,สุขสวัสดิ์,3,3,6
ประชาอุทิศ,เทียมร่วมมิตร,3,3,6
ประชาอุทิศ-ประชาอุทิศ99,ประชาอุทิศ,0,0,3
ประชาอุทิศ-ประชาอุทิศ99,ประชาอุทิศ99,0,0,3
ประชาอุทิศ-เทียมร่วมมิตร,ประชาอุทิศ,0,0,3
ประชาอุทิศ-เทียมร่วมมิตร,เทียมร่วมมิตร,0,0,3
ประชาอุทิศ-เลียบด่วนกาญจนาภิเษก,ซอยประชาอุทิศ99,3,0,0
ประชาอุทิศ-เลียบด่วนกาญจนาภิเษก,ประชาอุทิศ,3,3,2
ประชาอุทิศ-เลียบด่วนกาญจนาภิเษก,ประชาอุทิศ99,0,3,0
ประชาอุทิศ-เลียบด่วนกาญจนาภิเษก,เลียบด่วนกาญจนาภิเษก,3,3,3
ประชาอุทิศ14-ประชาอุทิศ13,ประชาอุทิศ,0,0,3
ประชาอุทิศ14-ประชาอุทิศ13,ประชาอุทิศ13,0,0,3
ประชาอุทิศ14-ประชาอุทิศ13,ประชาอุทิศ14,0,0,3
ประชาอุทิศ33,ประชาอุทิศ,0,0,3
ประชาอุทิศ33,ประชาอุทิศ33,0,0,3
ประชาอุทิศ54,ประชาอุทิศ,0,0,3
ประชาอุทิศ54,ประชาอุทิศ54,0,0,3
ประชาอุทิศ68,ประชาอุทิศ,0,0,3
ประชาอุทิศ69,ประชาอุทิศ,0,0,3
ประชาอุทิศ69,ประชาอุทิศ69,0,0,3
ประชาอุทิศ76-ประชาอุทิศ91/3,ประชาอุทิศ,0,0,3
ประชาอุทิศ76-ประชาอุทิศ91/3,ประชาอุทิศ76,0,0,3
ประชาอุทิศ76-ประชาอุทิศ91/3,ประชาอุทิศ91/3,0,0,3
ประชาอุทิศ83,ประชาอุทิศ,0,0,3
ประชาอุทิศ90,ประชาอุทิศ,0,0,3
ประชาอุทิศ90,ประชาอุทิศ90,0,0,3
ประชาเกษม,กรุงเกษม,3,3,6
ประชาเกษม,นครราชสีมา,3,3,6
ประชาเกษม,ประชาธิปไตย,3,3,6
ประดิพัทธ์,ประดิพัทธ์,3,12,6
ประดิพัทธ์,พระรามที่6,3,12,6
ประดิษฐ์มนูธรรม,ประดิษฐ์มนูธรรม,3,0,0
ประดิษฐ์มนูธรรม,สังคมสงเคราะห์,3,0,0
ประดิษฐ์มนูธรรม-สังคมสงเคราะห์,ประดิษฐ์มนูธรรม,0,3,0
ประดิษฐ์มนูธรรม-สังคมสงเคราะห์,สังคมสงเคราะห์,0,3,0
ประตู1ตลาดนัดจตุจักร,กำแพงเพชร2,0,0,3
ประตูนา,ราชดำริ,3,0,0
ประตูนา,ราชปรารภ,3,0,0
ประตูนา,เพชรบุรี,3,0,0
ประตูน้ำ,ราชดำริ,3,6,12
ประตูน้ำ,ราชปรารภ,3,6,12
ประตูน้ำ,เพชรบุรี,3,6,12
ประตูผี,มหาไชย,0,0,3
ประเวศ,อ่อนนุช,3,3,9
ประเวศ,เฉลิมพระเกียรติ,3,3,0
ประเวศ,เฉลิมพระเกียรติร.9,0,0,9
ประเสริฐมนูกิจ-ประดิษฐ์มนูธรรม,ประดิษฐ์มนูธรรม,6,3,6
ประเสริฐมนูกิจ-ประดิษฐ์มนูธรรม,ประเสริฐมนูกิจ,6,3,6
ประเสริฐมนูกิจ-ลาดปลาเค้า,ประเสริฐมนูกิจ,3,3,3
ประเสริฐมนูกิจ-ลาดปลาเค้า,ลาดปลาเค้า,3,3,3
ประเสริฐมนูกิจ-สุคนธสวัสดิ์,ประเสริฐมนูกิจ,3,3,3
ประเสริฐมนูกิจ-สุคนธสวัสดิ์,สุคนธสวัสดิ์,3,3,3
ประเสริฐมนูกิจ29,ประเสริฐมนูกิจ,0,0,3
ประเสริฐมนูกิจ29,ประเสริฐมนูกิจ29,0,0,3
ประเสริฐมนูกิจ29,มัยลาภ,0,0,3
ปรีดีพนมยงค์2,สุขุมวิท71,0,0,3
ปัญญาอินทรา-สุเหร่าคลองหนึ่ง,ปัญญาอินทรา(EB),0,0,3
ปัญญาอินทรา-สุเหร่าคลองหนึ่ง,ปัญญาอินทรา(SB),0,0,3
ปัญญาอินทรา-สุเหร่าคลองหนึ่ง,สุเหร่าคลองหนึ่ง,0,0,3
ปากชอยราษฎร์อุทิศ52-54,ราษฎร์อุทิศ,3,0,0
ปากซอยกรุงธนบุรี5,กรุงธนบุรี,6,0,0
ปากซอยกรุงเทพ-นนทบุรี20,กรุงเทพ-นนทบุรี,0,0,3
ปากซอยกรุงเทพกรีฑา7,กรุงเทพกรีฑา,3,0,0
ปากซอยกรุงเทพกรีฑา7,กรุงเทพกรีฑา(EB),0,0,3
ปากซอยกรุงเทพกรีฑา7,กรุงเทพกรีฑา(NB),0,0,3
ปากซอยกรุงเทพกรีฑา7,กรุงเทพกรีฑา7,0,0,3
ปากซอยกรุงเทพกรีฑา7,ซอยกรุงเทพกรีฑา7,3,0,0
ปากซอยกรุงเทพกรีฑา7,ศรีนครินทร์-ร่มเกล้า,3,0,3
ปากซอยกาญจนาภิเษก10,กาญจนาภิเษก,0,0,3
ปากซอยกาญจนาภิเษก10,กาญจนาภิเษก10,0,0,3
ปากซอยกาญจนาภิเษก8,กาญจนาภิเษก,0,0,3
ปากซอยกาญจนาภิเษก8,กาญจนาภิเษก8,0,0,3
ปากซอยขุมทรัพย์นคร16/5,พุทธมณฑลสาย3,0,3,0
ปากซอยคริสจักร,จรัญสนิทวงศ์,0,0,3
ปากซอยคุ้มเกล้า3,คุ้มเกล้า,0,0,3
ปากซอยคู้บอน27,คู้บอน,0,0,3
ปากซอยคู้บอน27,คู้บอน27,0,0,3
ปากซอยคู้บอน44,คู้บอน,0,0,6
ปากซอยจรัญสนิทวงศ์1,จรัญสนิทวงศ์,0,0,3
ปากซอยจรัญสนิทวงศ์1,จรัญสนิทวงศ์1,0,0,3
ปากซอยจรัญสนิทวงศ์26,จรัญสนิทวงศ์,0,0,3
ปากซอยจรัญสนิทวงศ์26,จรัญสนิทวงศ์26,0,0,3
ปากซอยจรัญสนิทวงศ์29,จรัญสนิทวงศ์,0,0,3
ปากซอยจรัญสนิทวงศ์30,จรัญสนิทวงศ์,0,0,3
ปากซอยจรัญสนิทวงศ์30,จรัญสนิทวงศ์30,0,0,3
ปากซอยจรัญสนิทวงศ์43,จรัญสนิทวงศ์,0,3,0
ปากซอยจันทน์51,จันทน์,0,0,3
ปากซอยจันทน์51,จันทน์51,0,0,3
ปากซอยจุฬาลงกรณ์12,บรรทัดทอง,0,3,0
ปากซอยจุฬาลงกรณ์26,บรรทัดทอง,0,6,0
ปากซอยจุฬาฯ15,พระรามที่4,0,0,3
ปากซอยฉลองกรุง23-24,ฉลองกรุง,0,3,0
ปากซอยฉลองกรุง61,ฉลองกรุง,0,0,3
ปากซอยฉิมพลี34,ฉิมพลี,0,0,3
ปากซอยตากสิน34,ซอยตากสิน34,3,0,0
ปากซอยตากสิน34,สมเด็จพระเจ้าตากสิน,3,0,0
ปากซอยทรัพย์วัฒนะ,เลียบคลองประปา,3,0,0
ปากซอยทวีวัฒนา1,ทวีวัฒนา,0,0,3
ปากซอยทวีวัฒนา24,ทวีวัฒนา,0,0,3
ปากซอยทองหล่อ20,ทองหล่อ,0,0,3
ปากซอยทองหล่อ20,ทองหล่อ20,0,0,3
ปากซอยทองหล่อ3,ทองหล่อ,0,0,3
ปากซอยทองหล่อ5,ทองหล่อ,0,0,3
ปากซอยนครสวรรค์3,นครสวรรค์,0,0,3
ปากซอยนราธิวาส10,ซอยนราธิวาสราชนครินทร์10,0,0,3
ปากซอยนราธิวาส28,นราธิวาสราชนครินทร์,0,0,3
ปากซอยนราธิวาส8,ซอยนราธิวาสราชนครินทร์8,0,0,3
ปากซอยนามบัญญัติ,ประชาธิปไตย,0,6,0
ปากซอยนิมิตใหม่29/5,นิมิตใหม่,0,0,3
ปากซอยนิมิตใหม่40,นิมิตใหม่,0,0,3
ปากซอยนิมิตใหม่9,นิมิตใหม่,0,0,3
ปากซอยบางกระดิ35/1,บางกระดี่,3,0,0
ปากซอยบางกระดี32,บางกระดี่,3,0,0
ปากซอยบางกระดี่1,บางกระดี่,3,0,0
ปากซอยบางกระดี่16,บางกระดี่,3,0,0
ปากซอยบางนาตราด30,บางนาตราด,0,0,3
ปากซอยบางนาตราด30,บางนาตราด30,0,0,3
ปากซอยบางนาตราด4,บางนาตราด,0,0,3
ปากซอยบางนาตราด4,บางนาตราด4,0,0,3
ปากซอยบางพรม11,พรานนก-พุทธมณฑลสาย4,0,3,0
ปากซอยบุญอยู่,ดินแดง,0,3,0
ปากซอยประชาชื่น29,ประชาชื่น,0,0,3
ปากซอยประชาชื่น37,ประชาชื่น,0,0,6
ปากซอยประชาชื่น37,ประชาชื่น37,0,0,3
ปากซอยประชาราษฎร์บำเพ็ญ6,ประชาราษฎร์บำเพ็ญ,0,0,3
